url,used
https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,FALSE
https://www.transfermarkt.com/matheus-nunes/profil/spieler/601883,FALSE
https://www.transfermarkt.com/mathys-tel/profil/spieler/801734,FALSE
https://www.transfermarkt.com/tom-bischof/profil/spieler/822959,FALSE
https://www.transfermarkt.com/callum-hudson-odoi/profil/spieler/392768,FALSE
https://www.transfermarkt.com/leon-goretzka/profil/spieler/153084,FALSE
https://www.transfermarkt.com/matteo-guendouzi/profil/spieler/465830,FALSE
https://www.transfermarkt.com/matthijs-de-ligt/profil/spieler/326031,FALSE
https://www.transfermarkt.com/giacomo-raspadori/profil/spieler/405885,FALSE
https://www.transfermarkt.com/calvin-bassey/profil/spieler/461883,FALSE
https://www.transfermarkt.com/loic-bade/profil/spieler/730581,FALSE
https://www.transfermarkt.com/marco-carnesecchi/profil/spieler/459763,FALSE
https://www.transfermarkt.com/michael-olise/profil/spieler/566723,FALSE
https://www.transfermarkt.com/micky-van-de-ven/profil/spieler/557459,FALSE
https://www.transfermarkt.com/assane-diao/profil/spieler/1061282,FALSE
https://www.transfermarkt.com/sander-berge/profil/spieler/333014,FALSE
https://www.transfermarkt.com/harvey-elliott/profil/spieler/565822,FALSE
https://www.transfermarkt.com/mikel-merino/profil/spieler/338424,FALSE
https://www.transfermarkt.com/nathan-ake/profil/spieler/177476,FALSE
https://www.transfermarkt.com/samuele-ricci/profil/spieler/467992,FALSE
https://www.transfermarkt.com/stanislav-lobotka/profil/spieler/192735,FALSE
https://www.transfermarkt.com/milos-kerkez/profil/spieler/730861,FALSE
https://www.transfermarkt.com/min-jae-kim/profil/spieler/503482,FALSE
https://www.transfermarkt.com/mohamed-amoura/profil/spieler/746910,FALSE
https://www.transfermarkt.com/mohamed-salah/profil/spieler/148455,FALSE
https://www.transfermarkt.com/stefanos-tzimas/profil/spieler/950091,FALSE
https://www.transfermarkt.com/mohammed-kudus/profil/spieler/543499,FALSE
https://www.transfermarkt.com/moise-kean/profil/spieler/364135,FALSE
https://www.transfermarkt.com/moises-caicedo/profil/spieler/687626,FALSE
https://www.transfermarkt.com/morgan-gibbs-white/profil/spieler/429014,FALSE
https://www.transfermarkt.com/morgan-rogers/profil/spieler/503743,FALSE
https://www.transfermarkt.com/morten-hjulmand/profil/spieler/461496,FALSE
https://www.transfermarkt.com/emile-smith-rowe/profil/spieler/392765,FALSE
https://www.transfermarkt.com/murillo/profil/spieler/1005649,FALSE
https://www.transfermarkt.com/myles-lewis-skelly/profil/spieler/890721,FALSE
https://www.transfermarkt.com/alexander-sorloth/profil/spieler/238407,FALSE
https://www.transfermarkt.com/jadon-sancho/profil/spieler/401173,FALSE
https://www.transfermarkt.com/taylor-harwood-bellis/profil/spieler/503977,FALSE
https://www.transfermarkt.com/joshua-zirkzee/profil/spieler/435648,FALSE
https://www.transfermarkt.com/nico-gonzalez/profil/spieler/466805,FALSE
https://www.transfermarkt.com/dodo/profil/spieler/401529,FALSE
https://www.transfermarkt.com/nico-paz/profil/spieler/948294,FALSE
https://www.transfermarkt.com/nico-schlotterbeck/profil/spieler/388198,FALSE
https://www.transfermarkt.com/nico-williams/profil/spieler/709187,FALSE
https://www.transfermarkt.com/nicolas-jackson/profil/spieler/776890,FALSE
https://www.transfermarkt.com/nicolo-barella/profil/spieler/255942,FALSE
https://www.transfermarkt.com/marc-casado/profil/spieler/636695,FALSE
https://www.transfermarkt.com/nikola-milenkovic/profil/spieler/413507,FALSE
https://www.transfermarkt.com/ruben-neves/profil/spieler/225161,FALSE
https://www.transfermarkt.com/noni-madueke/profil/spieler/503987,FALSE
